,GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIO-CORREGIMIENTO-VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,CONDICION_VICTIMA,LESIONADO,HOMICIDIOS,TIPO_ACCIDENTE,HIPOTESIS,GENERO,CLINICA,CLASE_VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
841,HERIDOS,2021-06-02,2021,15:00,TARDE,MIERCOLES,LA EMILIA,CALLE 35 CARRERA 36,URBANA,TECNICO,3.53314,-76.30641,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
842,HERIDOS,2021-06-02,2021,16:40,TARDE,MIERCOLES,OBRERO,CALLE 35 CARRERA 26,URBANA,TECNICO,3.53177,-76.29641,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
843,HERIDOS,2021-06-02,2021,16:40,TARDE,MIERCOLES,OBRERO,CALLE 35 CARRERA 26,URBANA,TECNICO,3.53177,-76.29641,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,PALMA,AUTOMOVIL,NISSAN,NO APLICA 2021,PARTICULAR,NO APLICA
844,DAÑOS,2021-06-03,2021,12:10,TARDE,JUEVES,COLOMBINA,CALLE 29 CARRERA 13,URBANA,TECNICO,3.52457,-76.28665,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMPERO,TOYOTA,NO APLICA 2021,PARTICULAR,NO APLICA
845,DAÑOS,2021-06-03,2021,14:30,TARDE,JUEVES,CENTRO,CALLE 29 CARRERA 26,URBANA,TECNICO,3.52585,-76.29743,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,KIA,NO APLICA 2021,PARTICULAR,NO APLICA
846,DAÑOS,2021-06-03,2021,14:30,TARDE,JUEVES,CENTRO,CALLE 29 CARRERA 26,URBANA,TECNICO,3.52585,-76.29743,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
847,DAÑOS,2021-06-03,2021,15:00,TARDE,JUEVES,VIA CALI PALMIRA,ITALCOL,RURAL,TECNICO,3.51082,-76.39878,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,TRACTO CAMION,INTERNATIONAL,NO APLICA 2021,PUBLICO,IMPOCOMA
848,DAÑOS,2021-06-03,2021,15:00,TARDE,JUEVES,VIA CALI PALMIRA,ITALCOL,RURAL,TECNICO,3.51082,-76.39878,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,TRACTO CAMION,KENWORTH,NO APLICA 2021,PUBLICO,NO APLICA
849,DAÑOS,2021-06-04,2021,11:50,MAÑANA,VIERNES,URIBE,CALLE 32 CARRERA 21-70,URBANA,TECNICO,3.52813,-76.29335,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
850,DAÑOS,2021-06-04,2021,11:50,MAÑANA,VIERNES,URIBE,CALLE 32 CARRERA 21-70,URBANA,TECNICO,3.52813,-76.29335,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,DODGE,NO APLICA 2021,PARTICULAR,NO APLICA
851,HERIDOS,2021-06-03,2021,17:30,TARDE,JUEVES,JARDIN,CARRERA 1 CALLE 32A,URBANA,TECNICO,3.52731,-76.27757,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
854,DAÑOS,2021-06-04,2021,16:40,TARDE,VIERNES,CENTRO,CARRERA 32 CALLE 28,URBANA,TECNICO,3.52731,-76.27757,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,NISSAN,NO APLICA 2021,PARTICULAR,NO APLICA
855,DAÑOS,2021-06-04,2021,16:40,TARDE,VIERNES,CENTRO,CARRERA 32 CALLE 28,URBANA,TECNICO,3.52731,-76.27757,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTOCARRO,AYCO,NO APLICA 2021,PUBLICO,NO APLICA
856,HERIDOS,2021-06-04,2021,21:00,NOCHE,VIERNES,RIVERA ESCOBAR,CARRERA 35 CALLE 31-52,URBANA,TECNICO,3.52731,-76.27757,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
857,HERIDOS,2021-06-04,2021,21:00,NOCHE,VIERNES,RIVERA ESCOBAR,CARRERA 35 CALLE 31-52,URBANA,TECNICO,3.52731,-76.27757,MOTOCICLISTA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
858,DAÑOS,2021-06-05,2021,01:00,MAÑANA,SABADO,COLOMBIA,CALLE 36 CARRERA 29,URBANA,TECNICO,3.53292,-76.29887,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,FIAT,NO APLICA 2021,PARTICULAR,NO APLICA
859,DAÑOS,2021-06-05,2021,01:00,MAÑANA,SABADO,COLOMBIA,CALLE 36 CARRERA 29,URBANA,TECNICO,3.53292,-76.29887,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
860,HERIDOS,2021-06-05,2021,08:40,MAÑANA,SABADO,ALAMEDA,CARRERA 26 CALLE 70,URBANA,TECNICO,3.55662,-76.28853,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
861,HERIDOS,2021-06-05,2021,08:40,MAÑANA,SABADO,ALAMEDA,CARRERA 26 CALLE 70,URBANA,TECNICO,3.55662,-76.28853,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,FRACTURAS,MOTO,KYMCO,NO APLICA 2021,PARTICULAR,NO APLICA
862,HERIDOS,2021-06-06,2021,01:00,MAÑANA,DOMINGO,COLOMBINA,CALLE 31 CARRERA 20,URBANA,TECNICO,3.52708,-76.29206,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,RAUL,MOTO,BAJAJ,NO APLICA 2021,NO APLICA,NO APLICA
863,HERIDOS,2021-06-06,2021,01:00,MAÑANA,DOMINGO,COLOMBINA,CALLE 31 CARRERA 20,URBANA,TECNICO,3.52708,-76.29206,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,AUTECO,NO APLICA 2021,PARTICULAR,NO APLICA
864,HERIDOS,2021-06-06,2021,09:40,MAÑANA,DOMINGO,ZAMORANO,CARRERA 28 CALLE 65,URBANA,TECNICO,3.55225,-76.29357,MOTOCICLISTA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
865,HERIDOS,2021-06-06,2021,09:40,MAÑANA,DOMINGO,ZAMORANO,CARRERA 28 CALLE 65,URBANA,TECNICO,3.55225,-76.29357,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,FRACTURAS,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
867,HERIDOS,2021-06-06,2021,14:00,TARDE,DOMINGO,SAN PEDRO,CARRERA 19 CALLE 39-12,URBANA,TECNICO,3.53464,-76.29054,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
868,HERIDOS,2021-06-07,2021,10:00,MAÑANA,LUNES,TREBOL,CARRERA 21 CALLE 26A,URBANA,TECNICO,3.5231,-76.29339,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
869,HERIDOS,2021-06-07,2021,10:00,MAÑANA,LUNES,TREBOL,CARRERA 21 CALLE 26A,URBANA,TECNICO,3.5231,-76.29339,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
870,HERIDOS,2021-06-07,2021,10:00,MAÑANA,LUNES,TREBOL,CARRERA 21 CALLE 26A,URBANA,TECNICO,3.5231,-76.29339,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
871,MUERTO,2021-06-07,2021,21:50,NOCHE,LUNES,CENTRO POBLAO LA TORRE,CALLE 10 CARRERA 19,RURAL,TECNICO,3.61721,-76.41054,MOTOCICLISTA,NO APLICA,1,OTRO,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
872,HERIDOS,2021-06-08,2021,17:00,TARDE,MARTES,SAN PEDRO,CARRERA 16 CALLE 37,URBANA,TECNICO,3.533,-76.28821,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,RAUL,MOTO,KEEWAY,NO APLICA 2021,PARTICULAR,NO APLICA
873,HERIDOS,2021-06-08,2021,17:00,TARDE,MARTES,SAN PEDRO,CARRERA 16 CALLE 37,URBANA,TECNICO,3.533,-76.28821,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,HYUNDAI,NO APLICA 2021,PUBLICO,TRANS UNION DE TAXIS
874,DAÑOS,2021-06-08,2021,05:20,MAÑANA,MARTES,VIA PALMIRA HERRADURA,KM 1,RURAL,TECNICO,3.53672,-76.32283,NO APLICA,NO APLICA,NO APLICA,OTRO,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
875,DAÑOS,2021-06-09,2021,07:00,MAÑANA,MIERCOLES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53152,-76.29496,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,HYUNDAI,NO APLICA 2021,PUBLICO,COOTRANSPAL
876,DAÑOS,2021-06-09,2021,07:00,MAÑANA,MIERCOLES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53152,-76.29496,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
877,DAÑOS,2021-06-09,2021,08:20,MAÑANA,MIERCOLES,JUAN PABLO,CARRERA 39 CALLE 44 -61,URBANA,TECNICO,3.54065,-76.31006,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
878,DAÑOS,2021-06-09,2021,08:20,MAÑANA,MIERCOLES,JUAN PABLO,CARRERA 39 CALLE 44 -61,URBANA,TECNICO,3.54065,-76.31006,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,MAZDA,NO APLICA 2021,PARTICULAR,NO APLICA
879,DAÑOS,2021-06-09,2021,23:20,NOCHE,MIERCOLES,SANTA BARBARA,KM 6,RURAL,TECNICO,3.51096,-76.43796,NO APLICA,NO APLICA,NO APLICA,OTRO,NO APLICA 2021,MASCULINO,NO APLICA,TRACTO CAMION,KENWORTH,NO APLICA 2021,PUBLICO,COLTANUES
880,HERIDOS,2021-06-09,2021,18:10,TARDE,MIERCOLES,SANTA RITA,CARRERA 25 CALLE 38,URBANA,TECNICO,3.53442,-76.29502,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,RAUL,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
881,HERIDOS,2021-06-09,2021,18:10,TARDE,MIERCOLES,SANTA RITA,CARRERA 25 CALLE 38,URBANA,TECNICO,3.53442,-76.29502,MOTOCICLISTA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
882,DAÑOS,2021-06-10,2021,11:30,MAÑANA,JUEVES,SANTA BARBARA,CALLE 31 CARRERA 40,URBANA,TECNICO,3.52958,-76.30998,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
883,DAÑOS,2021-06-10,2021,11:30,MAÑANA,JUEVES,SANTA BARBARA,CALLE 31 CARRERA 40,URBANA,TECNICO,3.52958,-76.30998,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,BUSETA,SKODA,NO APLICA 2021,PARTICULAR,NO APLICA
884,DAÑOS,2021-06-11,2021,13:30,TARDE,VIERNES,SESQUI,CARRERA 24 CALLE 12,URBANA,TECNICO,3.51039,-76.29587,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
885,DAÑOS,2021-06-11,2021,13:30,TARDE,VIERNES,SESQUI,CARRERA 24 CALLE 12,URBANA,TECNICO,3.51039,-76.29587,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMPERO,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
886,HERIDOS,2021-06-11,2021,10:00,MAÑANA,VIERNES,BIZERTA,CALLE 36 CARRERA 32,URBANA,TECNICO,3.53335,-76.30161,NO APLICA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
887,HERIDOS,2021-06-11,2021,10:00,MAÑANA,VIERNES,BIZERTA,CALLE 36 CARRERA 32,URBANA,TECNICO,3.53335,-76.30161,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,HYUNDAI,NO APLICA 2021,PARTICULAR,NO APLICA
888,DAÑOS,2021-06-12,2021,14:00,TARDE,SABADO,ESTONIA,CARRERA 31 CALLE 45A,URBANA,TECNICO,3.54087,-76.32996,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,MAZDA,NO APLICA 2021,PUBLICO,COOP TRANS PALMERAS
889,DAÑOS,2021-06-12,2021,14:00,TARDE,SABADO,ESTONIA,CARRERA 31 CALLE 45A,URBANA,TECNICO,3.54087,-76.32996,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMION,CHEVROLET,NO APLICA 2021,PUBLICO,NO APLICA
890,HERIDOS,2021-06-14,2021,12:20,TARDE,LUNES,SAN PEDRO,CARRERA 19 CALLE 39,URBANA,TECNICO,3.53465,-76.29058,MOTOCICLISTA,1,NO APLICA,OTRO,NO APLICA 2021,FEMENINA,NO APLICA,MOTO,KYMCO,NO APLICA 2021,PARTICULAR,NO APLICA
891,DAÑOS,2021-06-14,2021,05:40,MAÑANA,LUNES,SAN PEDRO,CARRERA 19 CALLE 42,URBANA,TECNICO,3.53465,-76.29058,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,KIA,NO APLICA 2021,PARTICULAR,NO APLICA
892,DAÑOS,2021-06-14,2021,05:40,MAÑANA,LUNES,SAN PEDRO,CARRERA 19 CALLE 42,URBANA,TECNICO,3.53465,-76.29058,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,TOYOTA,NO APLICA 2021,PARTICULAR,NO APLICA
893,DAÑOS,2021-06-14,2021,12:00,MAÑANA,LUNES,SAN PEDRO,CALLE 35 CARRERA 11,URBANA,TECNICO,3.53182,-76.28391,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,KIA,NO APLICA 2021,PARTICULAR,NO APLICA
894,DAÑOS,2021-06-14,2021,12:00,MAÑANA,LUNES,SAN PEDRO,CALLE 35 CARRERA 11,URBANA,TECNICO,3.53182,-76.28391,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
895,HERIDOS,2021-06-14,2021,11:00,MAÑANA,LUNES,CENTRO,CARRERA 29 CALLE 28,URBANA,TECNICO,3.52541,-76.30001,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HERO,NO APLICA 2021,PARTICULAR,NO APLICA
896,HERIDOS,2021-06-14,2021,11:00,MAÑANA,LUNES,CENTRO,CARRERA 29 CALLE 28,URBANA,TECNICO,3.52541,-76.30001,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,AKT,NO APLICA 2021,PARTICULAR,NO APLICA
897,HERIDOS,2021-06-14,2021,11:00,MAÑANA,LUNES,CENTRO,CARRERA 29 CALLE 28,URBANA,TECNICO,3.52541,-76.30001,NO APLICA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,PALMIRA,MOTO,AKT,NO APLICA 2021,PARTICULAR,NO APLICA
898,DAÑOS,2021-06-16,2021,06:15,MAÑANA,MIERCOLES,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.53787,-76.2971,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,TRACTO CAMION,CHEVROLET,NO APLICA 2021,PUBLICO,TRANSPORTES BASTIDAS
899,DAÑOS,2021-06-16,2021,06:15,MAÑANA,MIERCOLES,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.53787,-76.2971,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
900,HERIDOS,2021-06-16,2021,10:45,MAÑANA,MIERCOLES,COLOMBINA,CALLE 29 CARRERA 15,URBANA,TECNICO,3.52458,-76.28798,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
901,HERIDOS,2021-06-16,2021,10:45,MAÑANA,MIERCOLES,COLOMBINA,CALLE 29 CARRERA 15,URBANA,TECNICO,3.52458,-76.28798,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
902,HERIDOS,2021-06-15,2021,17:10,TARDE,MARTES,BOSQUE,CALLE 31 CARRERA 2-18,URBANA,TECNICO,3.52527,-76.27925,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
903,HERIDOS,2021-06-15,2021,17:10,TARDE,MARTES,BOSQUE,CALLE 31 CARRERA 2-18,URBANA,TECNICO,3.52527,-76.27925,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
904,HERIDOS,2021-06-15,2021,17:10,TARDE,MARTES,BOSQUE,CALLE 31 CARRERA 2-18,URBANA,TECNICO,3.52527,-76.27925,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,PALMA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
905,DAÑOS,2021-06-18,2021,09:30,MAÑANA,VIERNES,ESTONIA,CARRERA 34C CALLES 43 Y 44,URBANA,TECNICO,3.53969,-76.30465,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,MAZDA,NO APLICA 2021,PARTICULAR,NO APLICA
906,DAÑOS,2021-06-18,2021,09:30,MAÑANA,VIERNES,ESTONIA,CARRERA 34C CALLES 43 Y 44,URBANA,TECNICO,3.53969,-76.30465,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,KIA,NO APLICA 2021,PARTICULAR,NO APLICA
907,DAÑOS,2021-06-19,2021,14:20,TARDE,SABADO,NUEVO,CARRERA 29 CALLE 26,URBANA,TECNICO,3.52368,-76.30027,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,KIA,NO APLICA 2021,PARTICULAR,NO APLICA
908,DAÑOS,2021-06-19,2021,14:20,TARDE,SABADO,NUEVO,CARRERA 29 CALLE 26,URBANA,TECNICO,3.52368,-76.30027,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
909,DAÑOS,2021-06-19,2021,14:00,TARDE,SABADO,OBRERO,CARRERA 26 CALLE 37,URBANA,TECNICO,3.53333,-76.29616,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,KIA,NO APLICA 2021,PUBLICO,COOP TRANS PALMERAS
910,DAÑOS,2021-06-19,2021,14:00,TARDE,SABADO,OBRERO,CARRERA 26 CALLE 37,URBANA,TECNICO,3.53333,-76.29616,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,AKT,NO APLICA 2021,PARTICULAR,NO APLICA
911,HERIDOS,2021-06-20,2021,01:30,MAÑANA,DOMINGO,SAN PEDRO,CALLE 39 CARERA 15A,URBANA,TECNICO,3.53479,-76.288,MOTOCICLISTA,1,NO APLICA,VOLCAMIENTO,NO APLICA 2021,MASCULINO,RAUL,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
912,MUERTO,2021-06-20,2021,10:15,MAÑANA,DOMINGO,SANTA TERESITA,TRASVERSAL 35 CALLE 35-110,URBANA,TECNICO,3.54455,-76.30791,CONDUCTOR,1,NO APLICA,OTRO,NO APLICA 2021,MASCULINO,PALMIRA,VOLQUETA,INTERNATIONAL,NO APLICA 2021,PUBLICO,NO APLICA
913,MUERTO,2021-06-20,2021,10:15,MAÑANA,DOMINGO,SANTA TERESITA,TRASVERSAL 35 CALLE 35-110,URBANA,TECNICO,3.54455,-76.30791,MOTOCICLISTA,NO APLICA,1,OTRO,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,AUTECO,NO APLICA 2021,PARTICULAR,NO APLICA
914,HERIDOS,2021-06-20,2021,13:00,TARDE,DOMINGO,RECREO,CALLE 22 CARRERA 27,URBANA,TECNICO,3.52014,-76.29908,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
915,HERIDOS,2021-06-20,2021,13:00,TARDE,DOMINGO,RECREO,CALLE 22 CARRERA 27,URBANA,TECNICO,3.52014,-76.29908,MOTOCICLISTA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,FIAT,NO APLICA 2021,PARTICULAR,NO APLICA
916,HERIDOS,2021-06-20,2021,13:00,TARDE,DOMINGO,RECREO,CALLE 22 CARRERA 27,URBANA,TECNICO,3.52014,-76.29908,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,PALMIRA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
917,DAÑOS,2021-06-21,2021,17:10,TARDE,LUNES,ESTONIA,CARRERA 32A CALLE 44,URBANA,TECNICO,3.53989,-76.3013,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
919,DAÑOS,2021-06-22,2021,18:30,TARDE,MARTES,TRINIDAD,CARRERA 24 CALLE 28-64,URBANA,TECNICO,3.52481,-76.29578,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,TOYOTA,NO APLICA 2021,PARTICULAR,NO APLICA
920,DAÑOS,2021-06-22,2021,18:30,TARDE,MARTES,TRINIDAD,CARRERA 24 CALLE 28-64,URBANA,TECNICO,3.52481,-76.29578,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
921,HERIDOS,2021-06-21,2021,10:15,MAÑANA,LUNES,SAN CAYETANO,CALLE 42 CARRERAS  25 A 27,URBANA,TECNICO,3.53772,-76.29527,MOTOCICLISTA,1,NO APLICA,ATROPELLO,NO APLICA 2021,MASCULINO,FRACTURAS,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
922,HERIDOS,2021-06-21,2021,10:15,MAÑANA,LUNES,SAN CAYETANO,CALLE 42 CARRERAS  25 A 27,URBANA,TECNICO,3.53772,-76.29527,PEATON,1,NO APLICA,ATROPELLO,NO APLICA 2021,MASCULINO,PALMA,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
923,DAÑOS,2021-06-21,2021,12:15,MAÑANA,LUNES,SANTA RITA,CARRERA 28 CALLES 38A,URBANA,TECNICO,3.5353,-76.29771,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
924,DAÑOS,2021-06-21,2021,12:15,MAÑANA,LUNES,SANTA RITA,CARRERA 28 CALLES 38A,URBANA,TECNICO,3.5353,-76.29771,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,KYMCO,NO APLICA 2021,PARTICULAR,NO APLICA
