,GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIO-CORREGIMIENTO-VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION_VICTIMA,TIPO_ACCIDENTE,GENERO,LESIONADO,CLINICA,CLASE_VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA,HOMICIDIOS
630,DAÑOS,2022-03-28,2022,07:00,MAÑANA,LUNES,RINCON DEL BOSQUE,CALLE 31 CARRERA 9,URBANA,TECNICO,3.52592,-76.28335,TRANSITA POR CICLCO RUTA,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA,0
631,HERIDOS,2022-03-26,2022,14:30,TARDE,SABADO,CENTRO,CALLE 28 CARRERA 31,URBANA,TECNICO,3.52574,-76.30195,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,SUZUKI,FLORIDA,PARTICULAR,NO APLICA,0
632,HERIDOS,2022-03-26,2022,14:30,TARDE,SABADO,CENTRO,CALLE 28 CARRERA 31,URBANA,TECNICO,3.52574,-76.30195,SEMAFORO EN ROJO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,0
633,HERIDOS,2022-03-26,2022,20:20,NOCHE,SABADO,LA CONCORDIA,CALLE 36 CARRERA 39,URBANA,TECNICO,3.53344,-76.30897,TRANSITAR EN CONTRA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,FORD,CALI,PARTICULAR,NO APLICA,0
634,HERIDOS,2022-03-26,2022,20:20,NOCHE,SABADO,LA CONCORDIA,CALLE 36 CARRERA 39,URBANA,TECNICO,3.53344,-76.30897,TRANSITAR EN CONTRA VIA,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,0
635,HERIDOS,2022-03-26,2022,20:20,NOCHE,SABADO,LA CONCORDIA,CALLE 36 CARRERA 39,URBANA,TECNICO,3.53344,-76.30897,TRANSITAR EN CONTRA VIA,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
636,HERIDOS,2022-03-28,2022,12:00,TARDE,LUNES,BIZERTA,CALLE 36 CARRERA 22,URBANA,TECNICO,3.53219,-76.29315,IMPERICIA EN EL MANEJO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,YAMAHA,PRADERA,PARTICULAR,NO APLICA,0
637,HERIDOS,2022-03-28,2022,12:00,TARDE,LUNES,BIZERTA,CALLE 36 CARRERA 22,URBANA,TECNICO,3.53219,-76.29315,IMPERICIA EN EL MANEJO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,EL CERRITO,PARTICULAR,NO APLICA,0
638,DAÑOS,2022-03-28,2022,14:00,TARDE,LUNES,ZAMORANO,CARRERA 28 CALLE 70,URBANA,TECNICO,3.5573,-76.29127,ADELANTAR ZONA PROHIBIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,PALMIRA,PARTICULAR,NO APLICA,0
639,DAÑOS,2022-03-28,2022,14:00,TARDE,LUNES,ZAMORANO,CARRERA 28 CALLE 70,URBANA,TECNICO,3.5573,-76.29127,ADELANTAR ZONA PROHIBIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,BUS,HINO,GUACARI,PUBLICO,NO APLICA,0
640,DAÑOS,2022-03-28,2022,16:30,TARDE,LUNES,SIMON BOLIVAR,CARRERA 38 CALLE 55,URBANA,TECNICO,3.54684,-76.31015,NO RESPETAR PRELACION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,NISSAN,CALI,PARTICULAR,NO APLICA,0
641,DAÑOS,2022-03-28,2022,16:30,TARDE,LUNES,SIMON BOLIVAR,CARRERA 38 CALLE 55,URBANA,TECNICO,3.54684,-76.31015,NO RESPETAR PRELACION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,0
642,HERIDOS,2022-03-28,2022,17:00,TARDE,LUNES,FRAY LUIS AMIGO,CALLE 42 CARRERA 46-77,URBANA,TECNICO,3.53874,-76.31547,INVDIR CARRIL SENTIDO CONTRARIO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,BAJAJ,GUACARI,PARTICULAR,NO APLICA,0
643,HERIDOS,2022-03-28,2022,17:00,TARDE,LUNES,FRAY LUIS AMIGO,CALLE 42 CARRERA 46-77,URBANA,TECNICO,3.53874,-76.31547,INVDIR CARRIL SENTIDO CONTRARIO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,0
644,HERIDOS,2022-03-28,2022,17:00,TARDE,LUNES,FRAY LUIS AMIGO,CALLE 42 CARRERA 46-77,URBANA,TECNICO,3.53874,-76.31547,INVDIR CARRIL SENTIDO CONTRARIO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
645,HERIDOS,2022-03-29,2022,12:30,TARDE,MARTES,BARRIO NUEVO,CARRERA 33 A CALLE 25-70,URBANA,TECNICO,3.5236,-76.30366,NO MANTENER DISTANCIA SEGURIDAD,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,0
646,HERIDOS,2022-03-29,2022,12:30,TARDE,MARTES,BARRIO NUEVO,CARRERA 33 A CALLE 25-70,URBANA,TECNICO,3.5236,-76.30366,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
647,HERIDOS,2022-03-29,2022,17:50,TARDE,MARTES,CAMPESTRE,CALLE 42 CARRERA 9-8,URBANA,TECNICO,3.53687,-76.28204,INVADDIR CARRIL SENTIDO CONTRARIO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,SUZUKI,GUACARI,PARTICULAR,NO APLICA,0
648,HERIDOS,2022-03-29,2022,17:50,TARDE,MARTES,CAMPESTRE,CALLE 42 CARRERA 9-8,URBANA,TECNICO,3.53687,-76.28204,INVADDIR CARRIL SENTIDO CONTRARIO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,HERO,FLORIDA,PARTICULAR,NO APLICA,0
649,HERIDOS,2022-03-29,2022,17:50,TARDE,MARTES,CAMPESTRE,CALLE 42 CARRERA 9-8,URBANA,TECNICO,3.53687,-76.28204,INVADDIR CARRIL SENTIDO CONTRARIO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
650,HERIDOS,2022-03-30,2022,23:00,NOCHE,MIERCOLES,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53055,-76.29412,NO MANTENER DISTANCIA SEGURIDAD,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMA,MOTO,SUZUKI,CALI,PARTICULAR,NO APLICA,0
651,HERIDOS,2022-03-30,2022,23:00,NOCHE,MIERCOLES,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53055,-76.29412,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
652,HERIDOS,2022-03-30,2022,18:00,NOCHE,MIERCOLES,LA EMILIA,CALLE 36 CARRERA 36,URBANA,TECNICO,3.53391,-76.30657,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,BAJAJ,PRADERA,PARTICULAR,NO APLICA,0
653,HERIDOS,2022-03-30,2022,18:00,NOCHE,MIERCOLES,LA EMILIA,CALLE 36 CARRERA 36,URBANA,TECNICO,3.53391,-76.30657,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CANDELARIA,PARTICULAR,NO APLICA,0
654,DAÑOS,2022-03-30,2022,13:30,TARDE,MIERCOLES,CENTRO,CALLE 27 CARRERA 30-27,URBANA,TECNICO,3.52481,-76.3018,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,CALI,PARTICULAR,NO APLICA,0
655,DAÑOS,2022-03-30,2022,13:30,TARDE,MIERCOLES,CENTRO,CALLE 27 CARRERA 30-27,URBANA,TECNICO,3.52481,-76.3018,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA,0
656,DAÑOS,2022-03-31,2022,08:00,MAÑANA,JUEVES,SANTA RITA,CARRERA 28 CALLE 38-40,URBANA,TECNICO,3.53537,-76.29763,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,0
657,DAÑOS,2022-03-31,2022,08:00,MAÑANA,JUEVES,SANTA RITA,CARRERA 28 CALLE 38-40,URBANA,TECNICO,3.53537,-76.29763,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PAMIRA,PARTICULAR,NO APLICA,0
658,DAÑOS,2022-03-31,2022,11:20,MAÑANA,JUEVES,BARRIO NUEVO,CARRERA 32 CALLE 23,URBANA,TECNICO,3.5215,-76.30336,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,0
659,DAÑOS,2022-03-31,2022,11:20,MAÑANA,JUEVES,BARRIO NUEVO,CARRERA 32 CALLE 23,URBANA,TECNICO,3.5215,-76.30336,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,0
660,DAÑOS,2022-03-31,2022,14:00,TARDE,JUEVES,VERSALLES,CALLE 42 CARRERA 28-47,URBANA,TECNICO,3.53797,-76.29759,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
661,HERIDOS,2022-04-01,2022,11:30,MAÑANA,VIERNES,BARRIO NUEVO,CARRERA 31 CALLE 26-34,URBANA,TECNICO,3.52432,-76.30218,ADELANTAR CERRANDO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,HONDA,LA DORADA,PARTICULAR,NO APLICA,0
662,HERIDOS,2022-04-01,2022,11:30,MAÑANA,VIERNES,BARRIO NUEVO,CARRERA 31 CALLE 26-34,URBANA,TECNICO,3.52432,-76.30218,ADELANTAR CERRANDO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTOCARRO,DAYUN,YOTOCO,PARTICULAR,NO APLICA,0
663,HERIDOS,2022-04-01,2022,11:30,MAÑANA,VIERNES,BARRIO NUEVO,CARRERA 31 CALLE 26-34,URBANA,TECNICO,3.52432,-76.30218,ADELANTAR CERRANDO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
664,HERIDOS,2022-04-01,2022,14:20,TARDE,VIERNES,OBRERO,CALLE 35 CARRERA 26,URBANA,TECNICO,3.53174,-76.29643,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,CAMPERO,TOYOTA,BOGOTA,PARTICULAR,NO APLICA,0
665,HERIDOS,2022-04-01,2022,14:20,TARDE,VIERNES,OBRERO,CALLE 35 CARRERA 26,URBANA,TECNICO,3.53174,-76.29643,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,0
666,DAÑOS,2022-04-01,2022,17:00,TARDE,VIERNES,PRADO,CALLE 41 CARRERA 41,URBANA,TECNICO,3.53784,-76.31145,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,0
667,DAÑOS,2022-04-01,2022,17:00,TARDE,VIERNES,PRADO,CALLE 41 CARRERA 41,URBANA,TECNICO,3.53784,-76.31145,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,AKT,PALMIRA,PARTICULAR,NO APLICA,0
668,HERIDOS,2022-04-02,2022,03:40,MADRUGADA,SABADO,TRINIDAD,CALLE 31 CARRERA 20,URBANA,TECNICO,3.52709,-76.29209,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,UNITAX,0
669,HERIDOS,2022-04-02,2022,03:40,MADRUGADA,SABADO,TRINIDAD,CALLE 31 CARRERA 20,URBANA,TECNICO,3.52709,-76.29209,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,BAJAJ,BELLO,PARTICULAR,NO APLICA,0
670,HERIDOS,2022-04-02,2022,12:10,TARDE,SABADO,LOS PINOS,CALLE 42 CARRERA 22,URBANA,TECNICO,3.53723,-76.29241,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,HERO,JAMUNDI,PARTICULAR,NO APLICA,0
671,HERIDOS,2022-04-02,2022,20:40,NOCHE,SABADO,GUAYACANES INGENIO,CARRERA 19 CALLE 27,URBANA,TECNICO,3.52348,-76.29158,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,DODGE,CALI,PARTICULAR,NO APLICA,0
672,HERIDOS,2022-04-02,2022,20:40,NOCHE,SABADO,GUAYACANES INGENIO,CARRERA 19 CALLE 27,URBANA,TECNICO,3.52348,-76.29158,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,0
673,HERIDOS,2022-04-02,2022,20:40,NOCHE,SABADO,GUAYACANES INGENIO,CARRERA 19 CALLE 27,URBANA,TECNICO,3.52348,-76.29158,DESOBEDESER SEÑAL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
674,DAÑOS,2022-04-02,2022,18:30,NOCHE,SABADO,SAN PEDRO,CALLE 42 CARRERA 18-39,URBANA,TECNICO,3.53701,-76.29008,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMPERO,HONDA,CALI,PARTICULAR,NO APLICA,0
675,DAÑOS,2022-04-02,2022,19:40,NOCHE,SABADO,CENTRO,CALLE 32 CARRERA 27-10,URBANA,TECNICO,3.5286,-76.29775,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,IBAGUE,PARTICULAR,NO APLICA,0
676,DAÑOS,2022-04-02,2022,19:40,NOCHE,SABADO,CENTRO,CALLE 32 CARRERA 27-10,URBANA,TECNICO,3.5286,-76.29775,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PUBLICO,COOP TRANS PALMERAS,0
677,HERIDOS,2022-04-03,2022,00:10,MADRUGADA,DOMINGO,CIUDAD DEL CAMPO,CALLE 101 CARRERA 37,RURAL,TECNICO,3.4575,-76.46355,TRANSITAR EN CONTRA VIA,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,REY DAVID,MOTO,TVS,CALI,PARTICULAR,NO APLICA,0
678,HERIDOS,2022-04-03,2022,00:10,MADRUGADA,DOMINGO,CIUDAD DEL CAMPO,CALLE 101 CARRERA 37,RURAL,TECNICO,3.4575,-76.46355,TRANSITAR EN CONTRA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,0
679,HERIDOS,2022-04-03,2022,00:10,MADRUGADA,DOMINGO,CIUDAD DEL CAMPO,CALLE 101 CARRERA 37,RURAL,TECNICO,3.4575,-76.46355,TRANSITAR EN CONTRA VIA,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,REY DAVID,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
680,DAÑOS,2022-04-03,2022,15:10,TARDE,DOMINGO,SANTA ISABEL,CARRERA 28 CALLE 43-02,URBANA,TECNICO,3.53916,-76.29702,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,BUSETA,HINO,FUNZA,PUBLICO,COODETRANS PALMIRA,0
681,DAÑOS,2022-04-03,2022,15:10,TARDE,DOMINGO,SANTA ISABEL,CARRERA 28 CALLE 43-02,URBANA,TECNICO,3.53916,-76.29702,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,0
682,HERIDOS,2022-04-04,2022,07:10,MAÑANA,LUNES,IGNACIO TORRES,CALLE 51 CARRERA 36B-38,URBANA,TECNICO,3.54456,-76.30907,ADELANTAR CERRANDO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,CALI,PARTICULAR,NO APLICA,0
683,HERIDOS,2022-04-04,2022,07:10,MAÑANA,LUNES,IGNACIO TORRES,CALLE 51 CARRERA 36B-38,URBANA,TECNICO,3.54456,-76.30907,ADELANTAR CERRANDO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,YAMAHA,CALI,PARTICULAR,NO APLICA,0
684,HERIDOS,2022-04-04,2022,11:50,MAÑANA,LUNES,COLOMBINA,CALLE 28 CARRERA 19,URBANA,TECNICO,3.5243,-76.29069,PONER EN MARCHA VEHICULO SIN PRECAUCION,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,0
685,HERIDOS,2022-04-04,2022,11:50,MAÑANA,LUNES,COLOMBINA,CALLE 28 CARRERA 19,URBANA,TECNICO,3.5243,-76.29069,PONER EN MARCHA VEHICULO SIN PRECAUCION,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,0
686,DAÑOS,2022-04-05,2022,08:00,MAÑANA,MARTES,BARRIO NUEVO,CALLE 20 CARRERA 33A-57,URBANA,TECNICO,3.51924,-76.30522,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,0
687,DAÑOS,2022-04-05,2022,08:00,MAÑANA,MARTES,BARRIO NUEVO,CALLE 20 CARRERA 33A-57,URBANA,TECNICO,3.51924,-76.30522,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,FORD,CALI,PARTICULAR,NO APLICA,0
688,HERIDOS,2022-04-05,2022,12:30,TARDE,MARTES,COLOMBIA,CALLE 33 CARRERA 31,URBANA,TECNICO,3.53076,-76.30106,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,HONDA,ZARZAL,PARTICULAR,NO APLICA,0
689,HERIDOS,2022-04-05,2022,12:30,TARDE,MARTES,COLOMBIA,CALLE 33 CARRERA 31,URBANA,TECNICO,3.53076,-76.30106,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,0
690,DAÑOS,2022-04-05,2022,14:00,TARDE,MARTES,CENTRO,CALLE 28 CARRERA 25 -56,URBANA,TECNICO,3.52495,-76.29705,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,SUZUKI,CANDELARIA,PARTICULAR,NO APLICA,0
691,DAÑOS,2022-04-05,2022,14:00,TARDE,MARTES,CENTRO,CALLE 28 CARRERA 25 -56,URBANA,TECNICO,3.52495,-76.29705,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMION,MAZDA,CALI,PUBLICO,NO APLICA,0
692,DAÑOS,2022-04-05,2022,15:40,TARDE,MARTES,SANTA RITA,CARRERA 28 CALLE 36-18,URBANA,TECNICO,3.53328,-76.29801,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA,0
693,DAÑOS,2022-04-05,2022,15:40,TARDE,MARTES,SANTA RITA,CARRERA 28 CALLE 36-18,URBANA,TECNICO,3.53328,-76.29801,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,HONDA,BOGOTA,PARTICULAR,NO APLICA,0
694,DAÑOS,2022-04-05,2022,15:40,TARDE,MARTES,SANTA RITA,CARRERA 28 CALLE 36-18,URBANA,TECNICO,3.53328,-76.29801,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,COOTRANSPAL,0
695,DAÑOS,2022-04-05,2022,17:50,TARDE,MARTES,BERLIN,CARRERA 32 CALLE 43,URBANA,TECNICO,3.53914,-76.30076,TRANSITAR EN CONTRA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,AUTECO,PEREIRA,PARTICULAR,NO APLICA,0
696,DAÑOS,2022-04-05,2022,17:50,TARDE,MARTES,BERLIN,CARRERA 32 CALLE 43,URBANA,TECNICO,3.53914,-76.30076,TRANSITAR EN CONTRA VIA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PUBLICO,UNITAX,0
697,HERIDOS,2022-04-06,2022,14:40,TARDE,MIERCOLES,BARRIO NUEVO,CARRERA 31 CALLE 27,URBANA,TECNICO,3.52488,-76.3021,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,MOTO,AUTECO,PALMIRA,PARTICULAR,NO APLICA,0
698,HERIDOS,2022-04-06,2022,14:40,TARDE,MIERCOLES,BARRIO NUEVO,CARRERA 31 CALLE 27,URBANA,TECNICO,3.52488,-76.3021,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,PALMIRA,PARTICULAR,NO APLICA,0
699,DAÑOS,2022-04-06,2022,15:40,TARDE,MIERCOLES,PRADO,CARRERA 41 CALLE 35,URBANA,TECNICO,3.53228,-76.31135,SEMAFORO EN ROJO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,0
700,DAÑOS,2022-04-06,2022,15:40,TARDE,MIERCOLES,PRADO,CARRERA 41 CALLE 35,URBANA,TECNICO,3.53228,-76.31135,SEMAFORO EN ROJO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,RENAULT,PALMIRA,PARTICULAR,NO APLICA,0
701,DAÑOS,2022-04-06,2022,16:00,TARDE,MIERCOLES,VIA AEROPUERTO ZONA FRANCA PALMASECA,PUERTA 5 ZONZ DE CARGUE,RURAL,TECNICO,3.54637,-76.38761,LA PUEERTA MAL ASEGURADA,NO APLICA,CHOQUE PUERTA,MASCULINO,NO APLICA,NO APLICA,CAMION,HYUNDAI,CALI,PARTICULAR,NO APLICA,0
702,DAÑOS,2022-04-07,2022,07:30,MAÑANA,JUEVES,CENTRO,CALLE 28 CARRERA 33,URBANA,TECNICO,3.52594,-76.30351,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,FORD,CALI,PARTICULAR,NO APLICA,0
703,DAÑOS,2022-04-07,2022,07:30,MAÑANA,JUEVES,CENTRO,CALLE 28 CARRERA 33,URBANA,TECNICO,3.52594,-76.30351,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,0
704,HERIDOS,2022-04-07,2022,10:10,MAÑANA,JUEVES,FRAY LUIS AMIGO,CALLE 42 CARRERA 39-29,URBANA,TECNICO,3.53885,-76.30971,CAMBIO DE CARRIL CON O SIN INDICACION,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,SUZUKI,TULUA,PARTICULAR,NO APLICA,0
705,HERIDOS,2022-04-07,2022,10:10,MAÑANA,JUEVES,FRAY LUIS AMIGO,CALLE 42 CARRERA 39-29,URBANA,TECNICO,3.53885,-76.30971,CAMBIO DE CARRIL CON O SIN INDICACION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,VICTORY,FLORIDA,PARTICULAR,NO APLICA,0
706,HERIDOS,2022-04-07,2022,10:10,MAÑANA,JUEVES,FRAY LUIS AMIGO,CALLE 42 CARRERA 39-29,URBANA,TECNICO,3.53885,-76.30971,CAMBIO DE CARRIL CON O SIN INDICACION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,VOLKSWAGEN,TULUA,PARTICULAR,NO APLICA,0
707,DAÑOS,2022-04-07,2022,13:45,TARDE,JUEVES,TRINIDAD,CALLE 31 CARRERA 21,URBANA,TECNICO,3.52719,-76.29291,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
708,DAÑOS,2022-04-07,2022,13:45,TARDE,JUEVES,TRINIDAD,CALLE 31 CARRERA 21,URBANA,TECNICO,3.52719,-76.29291,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,BAJAJ,PRADERA,PARTICULAR,NO APLICA,0
